"","idInterview","state","city","region","type","sex","age_full","age_60","P1","P2","gov_trust","pol_orientation","interest_politics","interest_news","frequency_news","source_printed_newspaper","source_online_newspaper","source_printed_magazines","source_online_magazine","source_radio","source_television","source_alternative","source_wpp","source_family","source_social_media","source_podcasts","source_none","reason_source","trust_newspaper","trust_magazine","trust_radio","trust_television","trust_websites","trust_blogs","trust_social_media","format_preference","same_ideology_news","oposite_ideology_news","trust_traditional_press","P19","frequency_fake_news","P21","reaction_fake_news","resp_population","resp_gov","resp_politicians","resp_press","resp_social_media","severity_fake_news","impact_newspaper","impact_magazines","impact_radio","impact_television","impact_cinema","impact_websites","impact_blogs","impact_social_media","impact2_facebook","impact2_youtube","impact2_instagram","impact2_twitter","impact2_tiktok","impact2_wpp","fake_news_source","fact_checking","trust_agencies","share_news","pand1_fakenews_facebook","pand1_fakenews_youtube","pand1_fakenews_instagram","pand1_fakenews_twitter","pand1_fakenews_tiktok","pand1_fakenews_wpp","pand2_worse_perception_media","pand3_trust_vaccine","pand3_seek_science","pand3_preventive_treat","pand3_masks","pand4_source_info","pand5_increased_interest_science","vote1_trust_ballot","vote2_eletronic_best_option","vote3_worried_hacker","vote3_worried_politics","vote3_worried_transparency","vote3_worried_tech","vote3_worried_tse","education_full","race","religion_full","income_full","class_full","age_50","education","income","class","religion","evaluation","approval","shared_fake_news_19","race_adj","sex_men","region_North","region_Northeast","region_Center-West","region_Southeast","region_South","religion_Catholic","religion_Evangelicals","religion_Other religion","religion_No religion","age_60_16-24 age","age_60_25-34 age","age_60_35-44 age","age_60_45-59 age","age_60_60 or more","evaluation_Excellent/Good","evaluation_Regular","evaluation_Bad/Terrible","evaluation_Unsure","P21_No","P21_Unsure","P21_Yes","reaction_fake_news_I didn't send a warning, but I also didn't share the same information anymore","reaction_fake_news_I just sent a message warning that the information was not true","reaction_fake_news_I kept sharing the information","reaction_fake_news_I sent a message warning that the information was not true along with the correct information","reaction_fake_news_Unsure","reaction_fake_news_NA","capital_metrop","approves_gov","pol_orientation_right","pol_orientation_center","pol_orientation_left","pol_orientation_none","race_is_white","education_high","income_low","class_ab","class_c","class_de","has_religion"
"1439",28858143,"GO","HIDROLÂNDIA","Center-West","Metropolitan region","Women",44,"35-44 age","Good","Approves",1,"I no longer have a defined political orientation",1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,"Ease of access",1,1,0,1,0,0,1,"Indifferent",0,"Read/watch until the end",1,"Yes",1,"Yes","I just sent a message warning that the information was not true",1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,0,"Government, politicians, or political parties in my country",1,1,0,0,0,0,0,1,0,0,0,1,0,0,"Doctors and Healthcare professionals",1,0,0,1,1,1,1,1,"High School","Black/Pardo","Protestant / Evangelical","Between R$ 3.600,01 and R$ 7.200,00","B2","40-49 age","High School","3 to 6 MWs","A/B","Evangelicals","Excellent/Good","Approves",1,"Black",0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1
"1440",28859774,"GO","ITUMBIARA","Center-West","Countryside","Women",36,"35-44 age","Regular","Neither approves nor disapproves",0,"Right/Center-Right",0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,"Trusted content",0,0,0,0,0,0,0,"Shorter and concise news videos and texts",1,"Read/watch until the end",1,"No",1,"No",NA,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,"People in general",0,1,0,0,1,1,1,1,1,1,0,1,0,0,"WHO/Anvisa",1,1,1,1,1,1,1,1,"High School","White","Protestant / Evangelical","Between R$ 600,01 and R$ 1.200,00","D","30-39 age","High School","Up to 1 MW","D/E","Evangelicals","Regular","Neither approves nor disapproves",0,"White",0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,NA,NA,NA,NA,NA,1,0,0,1,0,0,0,1,1,1,0,0,1,1
"1441",28830143,"MS","CAMPO GRANDE","Center-West","Capital","Women",40,"35-44 age","Good","Approves",1,"Unsure",0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,"Convenience",0,0,0,0,1,0,0,"Shorter and concise news videos and texts",0,"Read/watch until the end",1,"No",0,"No",NA,1,1,1,1,1,1,0,1,0,1,0,1,1,0,1,1,1,1,1,1,"Friends and family",1,1,0,0,0,0,0,0,1,0,0,1,0,0,"Press",1,0,0,1,1,1,1,1,"Higher Education","Black/Pardo","Protestant / Evangelical","Between R$ 3.600,01 and R$ 7.200,00","B2","40-49 age","Higher Education","3 to 6 MWs","A/B","Evangelicals","Excellent/Good","Approves",0,"Black",0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,NA,NA,NA,NA,NA,1,1,1,0,0,0,1,0,1,0,1,0,0,1
"1442",28859751,"MS","CAMPO GRANDE","Center-West","Capital","Women",40,"35-44 age","Good","Approves",1,"Unsure",0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,"Convenience",0,0,0,0,0,0,0,"Longer and in-depth news videos and texts",0,"Read/watch until the end",0,"No",1,"No",NA,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,"People in general",0,0,0,0,1,0,0,0,1,1,0,1,1,1,"Social media",0,0,0,1,1,1,1,1,"Middle School","White","Spiritist / Kardecist","Between R$ 3.600,01 and R$ 7.200,00","B2","40-49 age","Elementary School","3 to 6 MWs","A/B","Other religion","Excellent/Good","Approves",0,"White",0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,NA,NA,NA,NA,NA,1,1,1,0,0,0,1,1,0,0,1,0,0,1
"1443",28856765,"MT","NOVA OLiMPIA","Center-West","Countryside","Women",39,"35-44 age","Bad","Strongly disapproves",0,"I never had a political orientation",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,"Ease of access",0,0,0,0,0,0,0,"Longer and in-depth news videos and texts",0,"Read/watch until the end",1,"No",0,"No",NA,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,0,0,0,0,1,"Journalists or the press",0,0,0,0,0,0,0,0,1,1,0,0,0,0,"Doctors and Healthcare professionals",1,0,0,1,1,1,1,0,"High School","White","Catholic","Between R$ 3.600,01 and R$ 7.200,00","B2","30-39 age","High School","3 to 6 MWs","A/B","Catholic","Bad/Terrible","Disapproves",0,"White",0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,NA,NA,NA,NA,NA,1,0,0,0,0,0,1,1,1,0,1,0,0,1
"1444",28859853,"MT","NOVA OLiMPIA","Center-West","Countryside","Women",38,"35-44 age","Terrible","Strongly disapproves",0,"I never had a political orientation",0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,"Trusted content",1,1,1,1,1,0,0,"Shorter and concise news videos and texts",0,"Read/watch until the end",1,"No",0,"No",NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"People in general",1,1,0,0,0,0,0,0,0,0,0,1,0,0,"WHO/Anvisa",0,1,1,0,0,0,0,0,"Middle School","White","Catholic","Between R$ 3.600,01 and R$ 7.200,00","B2","30-39 age","Elementary School","3 to 6 MWs","A/B","Catholic","Bad/Terrible","Disapproves",0,"White",0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,NA,NA,NA,NA,NA,1,0,0,0,0,0,1,1,0,0,1,0,0,1
"1445",28856918,"PA","ACARa","North","Countryside","Women",44,"35-44 age","Regular","Disapproves",0,"I never had a political orientation",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,"Convenience",0,0,1,0,0,0,0,"It depends on the content of the news videos and texts",0,"Reports",0,"No",1,"Unsure",NA,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,"I am not worried about it",1,0,0,1,0,0,0,1,1,0,1,0,0,0,"Doctors and Healthcare professionals",0,0,0,1,1,1,1,1,"High School","Black/Pardo","Catholic","Between R$ 7.200,01 and R$ 12.000,00","B1","40-49 age","High School","More than 6 MWs","A/B","Catholic","Regular","Disapproves",0,"Black",0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,NA,NA,NA,NA,NA,1,0,0,0,0,0,1,0,1,0,1,0,0,1
"1446",28856645,"BA","SALVADOR","Northeast","Capital","Women",40,"35-44 age","Regular","Strongly disapproves",0,"Right/Center-Right",1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,"Ease of access",1,0,1,1,1,1,0,"Longer and in-depth news videos and texts",0,"Read/watch until the end",0,"No",1,"No",NA,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1,0,1,1,1,1,"Influencers/Celebrities",1,1,0,1,0,1,1,1,1,0,0,1,0,0,"State/Municipal government",1,1,1,1,1,1,1,1,"Higher Education","Black/Pardo","Umbanda / Candomblé / African Cults","Between R$ 7.200,01 and R$ 12.000,00","B1","40-49 age","Higher Education","More than 6 MWs","A/B","Other religion","Regular","Disapproves",0,"Black",0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,NA,NA,NA,NA,NA,1,1,0,1,0,0,0,0,1,0,1,0,0,1
"1447",28843056,"CE","FORTALEZA","Northeast","Capital","Women",42,"35-44 age","Terrible","Strongly disapproves",0,"Left/Center-Left",1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,"Trusted content",0,0,1,0,1,0,0,"Longer and in-depth news videos and texts",0,"Ignores",0,"No",1,"Yes","I sent a message warning that the information was not true along with the correct information",1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,"Government, politicians, or political parties in my country",0,1,0,0,1,1,0,0,1,0,0,1,0,0,"Academia/Scientists",1,1,1,0,0,1,1,1,"High School","Black/Pardo","Catholic","Between R$ 7.200,01 and R$ 12.000,00","B1","40-49 age","High School","More than 6 MWs","A/B","Catholic","Bad/Terrible","Disapproves",0,"Black",0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1
"1448",28858906,"CE","MARACANAu","Northeast","Metropolitan region","Women",40,"35-44 age","Terrible","Neither approves nor disapproves",0,"I never had a political orientation",1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,"Trusted content",0,0,1,0,0,0,0,"Longer and in-depth news videos and texts",0,"Read/watch until the end",0,"Yes",1,"Yes","I sent a message warning that the information was not true along with the correct information",1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,"Government, politicians, or political parties in my country",1,1,1,0,0,0,0,0,1,0,0,1,0,0,"WHO/Anvisa",1,1,1,0,0,0,0,0,"No education","White","Protestant / Evangelical","Between R$ 600,01 and R$ 1.200,00","D","40-49 age","No education","Up to 1 MW","D/E","Evangelicals","Bad/Terrible","Neither approves nor disapproves",1,"White",0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1,1
"1449",28858940,"PE","GLoRIA DO GOITa","Northeast","Countryside","Women",37,"35-44 age","Terrible","Strongly disapproves",0,"Left/Center-Left",1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,"Ease of access",0,0,0,0,0,0,0,"It depends on the content of the news videos and texts",0,"Ignores",0,"No",1,"No",NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,"Journalists or the press",0,0,0,1,1,1,1,1,1,0,0,0,0,0,"Doctors and Healthcare professionals",1,1,1,1,1,1,1,1,"No education","Black/Pardo","Protestant / Evangelical","Between R$ 600,01 and R$ 1.200,00","D","30-39 age","No education","Up to 1 MW","D/E","Evangelicals","Bad/Terrible","Disapproves",0,"Black",0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,NA,NA,NA,NA,NA,1,0,0,0,0,1,0,0,0,1,0,0,1,1
"1450",28858736,"RN","NATAL","Northeast","Capital","Women",35,"35-44 age","Terrible","Strongly disapproves",0,"Left/Center-Left",1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,"Ease of access",0,0,0,0,0,0,0,"Shorter and concise news videos and texts",0,"Read/watch until the end",0,"No",1,"Yes","I sent a message warning that the information was not true along with the correct information",0,0,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1,"Friends and family",1,0,0,0,0,0,0,0,0,0,1,1,1,1,"Federal government",1,0,0,1,1,1,1,1,"Higher Education","White","Catholic","Between R$ 7.200,01 and R$ 12.000,00","B1","30-39 age","Higher Education","More than 6 MWs","A/B","Catholic","Bad/Terrible","Disapproves",0,"White",0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,0,1
"1451",28842783,"MG","CONSELHEIRO LAFAIETE","Southeast","Countryside","Women",40,"35-44 age","Terrible","Strongly disapproves",0,"Left/Center-Left",1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,"Ease of access",0,0,0,0,0,0,0,"Longer and in-depth news videos and texts",1,"Read/watch until the end",0,"Yes",1,"Yes","I just sent a message warning that the information was not true",1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,"People in general",0,0,0,1,1,1,0,0,1,0,0,1,0,0,"Social media",1,1,1,1,0,1,1,0,"Higher Education","White","None at all","Between R$ 7.200,01 and R$ 12.000,00","B1","40-49 age","Higher Education","More than 6 MWs","A/B","No religion","Bad/Terrible","Disapproves",1,"White",0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0
"1452",28859125,"RJ","QUATIS","Southeast","Countryside","Women",43,"35-44 age","Terrible","Disapproves",0,"I never had a political orientation",1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,"Ease of access",0,0,0,0,0,0,0,"Longer and in-depth news videos and texts",0,"Read/watch until the end",1,"No",1,"No",NA,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,"Journalists or the press",1,1,0,1,1,1,1,0,1,0,0,1,0,0,"Doctors and Healthcare professionals",1,1,1,0,0,0,0,0,"No education","Black/Pardo","Protestant / Evangelical","Unsure","DN/DA","40-49 age","No education","Did not answer","DN/DA","Evangelicals","Bad/Terrible","Disapproves",0,"Black",0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,NA,NA,NA,NA,NA,1,0,0,0,0,0,1,0,0,1,0,0,1,1
"1453",28822186,"SP","CAMPINAS","Southeast","Countryside","Women",37,"35-44 age","Bad","Disapproves",0,"Right/Center-Right",1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,"Ease of access",0,0,0,0,0,0,0,"Longer and in-depth news videos and texts",0,"Read/watch until the end",0,"No",1,"No",NA,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,"Activists or groups of activists",1,0,0,1,0,1,0,0,1,0,0,1,0,0,"Doctors and Healthcare professionals",1,1,1,1,1,1,1,1,"Higher Education","Black/Pardo","Spiritist / Kardecist","Between R$ 7.200,01 and R$ 12.000,00","B1","30-39 age","Higher Education","More than 6 MWs","A/B","Other religion","Bad/Terrible","Disapproves",0,"Black",0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,NA,NA,NA,NA,NA,1,0,0,1,0,0,0,0,1,0,1,0,0,1
"1454",28858412,"SP","CAMPINAS","Southeast","Countryside","Women",37,"35-44 age","Regular","Neither approves nor disapproves",0,"Right/Center-Right",1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,"Ease of access",0,0,0,0,0,0,0,"Shorter and concise news videos and texts",0,"Ignores",0,"No",1,"Yes","I just sent a message warning that the information was not true",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,"Government, politicians, or political parties in my country",0,1,1,1,1,1,1,0,1,0,0,1,0,0,"WHO/Anvisa",0,0,0,1,1,1,1,1,"Middle School","Black/Pardo","Protestant / Evangelical","Between R$ 7.200,01 and R$ 12.000,00","B1","30-39 age","Elementary School","More than 6 MWs","A/B","Evangelicals","Regular","Neither approves nor disapproves",0,"Black",0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
"1455",28858941,"SP","BAURU","Southeast","Countryside","Women",39,"35-44 age","Terrible","Strongly disapproves",0,"Left/Center-Left",1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,"Ease of access",0,0,0,0,0,0,0,"It depends on the content of the news videos and texts",0,"Read/watch until the end",0,"No",1,"No",NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Influencers/Celebrities",1,0,0,1,1,1,1,1,1,0,0,0,0,0,"Doctors and Healthcare professionals",1,1,1,1,1,1,1,1,"No education","Black/Pardo","No defined religion / I have my own spirituality","Between R$ 600,01 and R$ 1.200,00","D","30-39 age","No education","Up to 1 MW","D/E","No religion","Bad/Terrible","Disapproves",0,"Black",0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,NA,NA,NA,NA,NA,1,0,0,0,0,1,0,0,0,1,0,0,1,0
"1456",28859267,"PR","CAMPINA GRANDE DO SUL","South","Metropolitan region","Women",37,"35-44 age","Regular","Approves",1,"I no longer have a defined political orientation",1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,"Ease of access",0,0,0,0,0,0,0,"Shorter and concise news videos and texts",0,"Comments",0,"No",1,"No",NA,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,0,1,1,1,1,"People in general",0,0,0,0,0,0,0,0,0,0,1,1,1,1,"Doctors and Healthcare professionals",1,0,0,1,1,1,1,1,"Elementary School","Black/Pardo","Catholic","Between R$ 600,01 and R$ 1.200,00","D","30-39 age","Elementary School","Up to 1 MW","D/E","Catholic","Regular","Approves",0,"Black",0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,NA,NA,NA,NA,NA,1,1,1,0,0,0,0,0,0,1,0,0,1,1
"1457",28859583,"RS","PORTO ALEGRE","South","Capital","Women",38,"35-44 age","Terrible","Strongly disapproves",0,"I never had a political orientation",1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,"Ease of access",0,0,0,0,0,0,0,"Longer and in-depth news videos and texts",0,"Read/watch until the end",0,"No",1,"No",NA,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,1,"Government, politicians, or political parties in my country",1,0,0,1,0,1,0,0,1,0,0,0,0,0,"Academia/Scientists",1,1,1,1,1,1,1,1,"Higher Education","White","Protestant / Evangelical","Between R$ 7.200,01 and R$ 12.000,00","B1","30-39 age","Higher Education","More than 6 MWs","A/B","Evangelicals","Bad/Terrible","Disapproves",0,"White",0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,NA,NA,NA,NA,NA,1,1,0,0,0,0,1,1,1,0,1,0,0,1
"1458",28822258,"DF","BRASiLIA","Center-West","Capital","Women",43,"35-44 age","Good","Approves",1,"Center",1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,"Ease of access",0,0,0,1,0,0,0,"Shorter and concise news videos and texts",0,"Read/watch until the end",0,"No",1,"No",NA,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,"People in general",1,0,0,1,1,1,1,1,1,0,0,1,0,0,"WHO/Anvisa",1,0,1,1,1,1,1,1,"Higher Education","White","Protestant / Evangelical","Between R$ 7.200,01 and R$ 12.000,00","B1","40-49 age","Higher Education","More than 6 MWs","A/B","Evangelicals","Excellent/Good","Approves",0,"White",0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,NA,NA,NA,NA,NA,1,1,1,0,1,0,0,1,1,0,1,0,0,1
"1459",28859717,"DF","BRASiLIA","Center-West","Capital","Women",43,"35-44 age","Good","Approves",1,"Center",1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,"Trusted content",1,0,0,1,1,0,0,"Indifferent",0,"Ignores",0,"Yes",1,"Yes","I didn't send a warning, but I also didn't share the same information anymore",1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,"Government, politicians, or political parties in my country",1,1,1,1,1,1,1,0,1,0,1,1,0,0,"Academia/Scientists",1,1,1,0,0,1,1,1,"Elementary School","Black/Pardo","Catholic","Between R$ 600,01 and R$ 1.200,00","D","40-49 age","Elementary School","Up to 1 MW","D/E","Catholic","Excellent/Good","Approves",1,"Black",0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,1
"1460",28858622,"BA","SALVADOR","Northeast","Capital","Women",40,"35-44 age","Regular","Strongly disapproves",0,"Center",1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,"Ease of access",0,0,0,0,1,0,0,"Shorter and concise news videos and texts",0,"Read/watch until the end",1,"Yes",1,"No",NA,0,0,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,"People in general",0,1,0,1,1,1,0,0,1,1,0,1,1,0,"Doctors and Healthcare professionals",1,0,0,1,1,1,1,1,"Higher Education","White","Protestant / Evangelical","More than R$ 12.000,00","A","40-49 age","Higher Education","More than 6 MWs","A/B","Evangelicals","Regular","Disapproves",1,"White",0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,NA,NA,NA,NA,NA,1,1,0,0,1,0,0,1,1,0,1,0,0,1
"1461",28843429,"CE","MARACANAu","Northeast","Metropolitan region","Women",40,"35-44 age","Terrible","Neither approves nor disapproves",0,"I never had a political orientation",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,"Free access or low price",0,0,0,0,0,0,0,"Shorter and concise news videos and texts",0,"Ignores",1,"No",0,"No",NA,0,0,0,1,1,1,1,0,0,1,0,1,0,1,1,0,0,0,1,0,"Journalists or the press",0,0,1,1,0,0,0,0,0,0,1,1,1,0,"Friends and family",0,0,0,0,0,0,0,0,"Elementary School","Black/Pardo","Catholic","Between R$ 1.800,01 and R$ 3.600,00","C1","40-49 age","Elementary School","1 to 3 MWs","C","Catholic","Bad/Terrible","Neither approves nor disapproves",0,"Black",0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,NA,NA,NA,NA,NA,1,1,0,0,0,0,1,0,0,1,0,1,0,1
"1462",28846736,"PI","PIRIPIRI","Northeast","Countryside","Women",35,"35-44 age","Regular","Neither approves nor disapproves",0,"I never had a political orientation",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"None at all",0,0,0,0,0,0,0,"Shorter and concise news videos and texts",0,"Unsure",0,"No",1,"No",NA,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,"I am not worried about it",0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Friends and family",0,0,0,0,0,0,0,0,"High School","White","Catholic","Between R$ 1.800,01 and R$ 3.600,00","C1","30-39 age","High School","1 to 3 MWs","C","Catholic","Regular","Neither approves nor disapproves",0,"White",0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,NA,NA,NA,NA,NA,1,0,0,0,0,0,1,1,1,1,0,1,0,1
"1463",28858491,"ES","VILA VELHA","Southeast","Metropolitan region","Women",42,"35-44 age","Excellent","Strongly approves",1,"Right/Center-Right",1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,"Convenience",0,0,0,0,0,0,0,"Shorter and concise news videos and texts",0,"Read/watch until the end",1,"No",1,"No",NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,"Journalists or the press",0,1,0,1,0,1,0,0,1,1,0,1,0,0,"Doctors and Healthcare professionals",1,1,1,1,1,1,1,1,"High School","White","Protestant / Evangelical","Between R$ 1.200,01 and R$1.800,00","C2","40-49 age","High School","1 to 3 MWs","C","Evangelicals","Excellent/Good","Approves",0,"White",0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,NA,NA,NA,NA,NA,1,1,1,1,0,0,0,1,1,1,0,1,0,1
"1464",28858335,"MG","POcOS DE CALDAS","Southeast","Countryside","Women",40,"35-44 age","Terrible","Strongly disapproves",0,"Left/Center-Left",1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,"Convenience",0,0,1,1,0,0,0,"Shorter and concise news videos and texts",1,"Read/watch until the end",0,"Yes",1,"No",NA,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,"Government, politicians, or political parties in my country",1,0,0,1,1,1,0,0,1,1,0,1,0,0,"Doctors and Healthcare professionals",1,0,1,1,1,1,1,1,"High School","White","Catholic","Between R$ 1.200,01 and R$1.800,00","C2","40-49 age","High School","1 to 3 MWs","C","Catholic","Bad/Terrible","Disapproves",1,"White",0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,NA,NA,NA,NA,NA,1,0,0,0,0,1,0,1,1,1,0,1,0,1
"1465",28858311,"RJ","DUQUE DE CAXIAS","Southeast","Metropolitan region","Women",35,"35-44 age","Terrible","Disapproves",0,"I never had a political orientation",1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,"Free access or low price",0,0,0,0,0,0,0,"Shorter and concise news videos and texts",0,"Read/watch until the end",0,"No",1,"No",NA,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,"Government, politicians, or political parties in my country",0,1,0,0,0,1,0,0,1,1,0,1,0,0,"Doctors and Healthcare professionals",1,0,0,1,1,1,1,1,"High School","Black/Pardo","Protestant / Evangelical","Between R$ 1.800,01 and R$ 3.600,00","C1","30-39 age","High School","1 to 3 MWs","C","Evangelicals","Bad/Terrible","Disapproves",0,"Black",0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,NA,NA,NA,NA,NA,1,1,0,0,0,0,1,0,1,1,0,1,0,1
"1466",28858391,"RJ","MANGARATIBA","Southeast","Countryside","Women",42,"35-44 age","Bad","Neither approves nor disapproves",0,"Center",1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,"Trusted content",0,0,0,0,1,0,0,"Shorter and concise news videos and texts",0,"Read/watch until the end",1,"No",1,"No",NA,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,"Activists or groups of activists",0,1,0,0,0,0,0,0,1,0,0,1,0,0,"Academia/Scientists",1,1,1,0,0,0,1,0,"Middle School","White","Catholic","More than R$ 12.000,00","A","40-49 age","Elementary School","More than 6 MWs","A/B","Catholic","Bad/Terrible","Neither approves nor disapproves",0,"White",0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,NA,NA,NA,NA,NA,1,0,0,0,1,0,0,1,0,0,1,0,0,1
"1467",28830159,"SP","SaO PAULO","Southeast","Capital","Women",42,"35-44 age","Terrible","Disapproves",0,"Center",1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,"Ease of access",1,1,1,1,0,0,0,"Shorter and concise news videos and texts",0,"Read/watch until the end",0,"No",1,"No",NA,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,"Government, politicians, or political parties in my country",1,1,0,0,0,0,0,0,0,0,1,1,0,0,"Academia/Scientists",1,0,0,1,1,1,1,1,"Higher Education","White","Catholic","More than R$ 12.000,00","A","40-49 age","Higher Education","More than 6 MWs","A/B","Catholic","Bad/Terrible","Disapproves",0,"White",0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,NA,NA,NA,NA,NA,1,1,0,0,1,0,0,1,1,0,1,0,0,1
