idEntrevista,ESTADO,CIDADE,REGIAO,TIPO,SEXO,IDADE1,IDADE,P1,P2,P3,P4,P5,P6,P7,P8_1,P8_2,P8_3,P8_4,P8_5,P8_6,P8_7,P8_8,P8_9,P8_10,P8_11,P8_99,P9,P10_1,P10_2,P10_3,P10_4,P10_5,P10_6,P10_7,P11_1,P11_2,P11_3,P11_4,P11_5,P11_6,P11_7,P12_1,P12_2,P12_3,P12_4,P12_5,P12_6,P12_7,P12A,P13_1,P13_2,P13_3,P13_4,P13_5,P13_6,P13_7,P14,P15,P16,P17_1,P17_2,P17_3,P17_4,P17_5,P17_6,P17_7,P17_8,P18,P19,P20,P21,P22,P23_1,P23_2,P23_3,P23_4,P23_5,P24,P25_1,P25_2,P25_3,P25_4,P25_5,P25_6,P25_7,P25_8,P26_1,P26_2,P26_3,P26_4,P26_5,P26_6,P27,P28,P29,P30,P31_1,P31_2,P31_3,P31_4,P31_5,P31_6,P31_7,P31_8,P31_9,P31_10,P31_11,P31_12,P31_13,P32_1,P32_2,P32_3,P32_4,P32_5,P32_6,P33,P34_1,P34_2,P34_3,P34_4,P35,P36,P37,P38,P39_1,P39_2,P39_3,P39_4,P39_5,P40_1,P40_2,ESCOLAE,PF6,PF7,RENDAF,CLASSE,IDAT,ESCT,RENT,CLAST,RELT
28843079,MG,TARUMIRIM,Sudeste,Interior,Homens,20,16 a 24 anos,Pessimo,Desaprovo,Pouca,Esquerda/ Centro-Esquerda,Algumas vezes tenho interesse,Algumas vezes tenho interesse,Algumas vezes por semana, , , , , , ,Sites alternativos de noticias,WhatsApp ou telefone, , , , ,Conforto,WhatsApp,Twiter,Instagram,Facebook,TikTok,Youtube, , , ,TV/Canal por assinatura/ Streaming, , , , ,Celular,SmartTV, , , , , ,Celular,Confio pouco,Nao confio nada,Nao utiliza,Confio pouco,Confio pouco,Nao confio nada,Confio pouco,Videos ou textos de noticias mais longos,Noticias de fontes que compartilham seu ponto de vista/ emitem suas opiniões,Ignora/Nem le,"Eu reajo a noticia jornalistica (ex. curtir, odiar, favoritar, etc)", , ,Eu compartilho a noticia jornalistica com conhecidos, , ,Eu converso com amigos ou colegas sobre noticias jornalisticas, ,"Sim, mais ou menos",Nao,Raramente,Nao, ,Alguma responsabilidade,Alguma responsabilidade,Alguma responsabilidade,Muita responsabilidade,Alguma responsabilidade,"Sim, muito",Muito impactado,Muito impactado,Nao sei,Muito impactado,Mais ou menos impactado,Muito impactado,Muito impactado,Muito impactado,Mais ou menos impactado,Mais ou menos impactado,Mais ou menos impactado,Mais ou menos impactado,Mais ou menos impactado,Muito impactado,Pessoas em geral,"Sim, sempre",Nao,"Sim, poucas vezes", , , ,"Forcas Armadas (Exercito, Marinha, Aeronautica)", , , , ,Igreja, , , ,Instituicões Bancarias,Sim,Nao,Nao,Nao,Nao,Nao,"Sim, para melhor",Concordo,Concordo,Concordo,Concordo,Universidades / cientistas,Aumentou muito,Confio pouco,Urna eletrônica,Pouco preocupado,Pouco preocupado,Muito preocupado,Muito preocupado,Pouco preocupado,Confianca na independencia e confiabilidade da justica eleitoral,Certificacao de que meu voto foi computado,Medio completo,Parda,Protestante/Evangelica,"Entre de R$ 600,01 ate R$ 1.200,00 - De  e meio ate 1 SM",D,16 a 29 anos,Medio,Ate 1 SM,D/E,Evangelicos
28858695,MG,TEoFILO OTONI,Sudeste,Interior,Homens,21,16 a 24 anos,Pessimo,Desaprovo totalmente,Nenhuma,Esquerda/ Centro-Esquerda,Algumas vezes tenho interesse,Extremamente interessado,Mais de uma vez por dia, , , , , ,Televisao, , , ,Pelas redes sociais, , ,Conforto,Instagram,Youtube,WhatsApp, , , , , , , , , , ,Nenhum desses,Celular,SmartTV, , , , , ,Celular,Confio pouco,Confio pouco,Confio pouco,Confio pouco,Confio pouco,Confio pouco,Confio pouco,Videos ou textos de noticias mais curtos,Noticias de diferentes pontos de vista,"Le, assiste ate o fim", , , , , , ,Eu converso com amigos ou colegas sobre noticias jornalisticas, ,"Sim, pouco",Nao,as vezes,Nao, ,Muita responsabilidade,Muita responsabilidade,Muita responsabilidade,Muita responsabilidade,Muita responsabilidade,"Sim, muito",Muito impactado,Muito impactado,Muito impactado,Muito impactado,Muito impactado,Muito impactado,Muito impactado,Muito impactado,Muito impactado,Muito impactado,Muito impactado,Muito impactado,Muito impactado,Muito impactado,"Governo, politicos ou de partidos politicos do meu pais","Sim, poucas vezes",Nao,"Sim, poucas vezes",Governo, , , , , , , , , , , , ,Nao,Nao,Nao,Nao,Sim,Sim,"Sim, para pior",Concordo,Concordo,Concordo,Concordo,OMS / Anvisa,Aumentou muito,Confio pouco,Voto impresso (impressao do voto da urna eletrônica),Muito preocupado,Muito preocupado,Muito preocupado,Muito preocupado,Pouco preocupado,Nenhum desses, ,Medio completo,Parda,Sem religiao definida/Tenho minha espiritualidade,"Entre de R$ 600,01 ate R$ 1.200,00 - De  e meio ate 1 SM",D,16 a 29 anos,Medio,Ate 1 SM,D/E,Sem religiao
28830381,SP,SaO BERNARDO DO CAMPO,Sudeste,RM,Homens,21,16 a 24 anos,Pessimo,Desaprovo totalmente,Nenhuma,Esquerda/ Centro-Esquerda,Algumas vezes tenho interesse,Algumas vezes tenho interesse,Uma vez por semana, ,Jornal digital, , , , , , , , ,Podcasts, ,Facilidade de acesso,Facebook,Instagram,WhatsApp,Twiter, , , , , , , ,Canal no YouTube,Canal de audio/Podcast, ,Celular, , , , , , ,Celular,Confio muito,Confio pouco,Confio muito,Confio pouco,Confio pouco,Confio pouco,Confio pouco,Videos ou textos de noticias mais curtos,Noticias de fontes que nao possuem um ponto particular/ nao emitem suas opiniões,"Le, assiste ate o fim", , , , , , ,Eu converso com amigos ou colegas sobre noticias jornalisticas, ,Nao confia,Nao,Frequentemente,Nao, ,Muita responsabilidade,Muita responsabilidade,Muita responsabilidade,Muita responsabilidade,Muita responsabilidade,"Sim, muito",Mais ou menos impactado,Pouco impactado,Mais ou menos impactado,Muito impactado,Pouco impactado,Pouco impactado,Pouco impactado,Mais ou menos impactado,Mais ou menos impactado,Mais ou menos impactado,Mais ou menos impactado,Muito impactado,Mais ou menos impactado,Muito impactado,"Governo, politicos ou de partidos politicos do meu pais","Sim, muitas vezes",Nao,Nao compartilha, ,Poder Judiciario, , , ,Universidades / cientistas, , , ,Imprensa, , , ,Sim,Sim,Sim,Sim,Nao,Sim,Nao alterou em nada,Discordo,Concordo,Discordo,Discordo,OMS / Anvisa,Aumentou muito,Confio muito,Urna eletrônica,Nada preocupado,Nada preocupado,Nada preocupado,Nada preocupado,Nada preocupado,Agilidade na contagem de votos,Certificacao de que meu voto foi computado,Medio completo,Preta,Protestante/Evangelica,"Entre de R$ 600,01 ate R$ 1.200,00 - De  e meio ate 1 SM",D,16 a 29 anos,Medio,Ate 1 SM,D/E,Evangelicos
28858349,SP,MOJI-MIRIM,Sudeste,Interior,Homens,22,16 a 24 anos,Bom,Aprovo totalmente,Muita,Direita/ Centro-Direita,Muito interessado,Muito interessado,Mais de uma vez por dia, ,Jornal digital, , , , ,Sites alternativos de noticias, , , , , ,Conteudo confiavel,Instagram,Facebook,WhatsApp,Twiter, , , , , , ,Site noticioso/ agencia de noticia,Canal no YouTube, , ,Celular,PC/desktop, , , , , ,Celular,Confio pouco,Nao confio nada,Nao utiliza,Confio pouco,Confio pouco,Nao utiliza,Nao confio nada,Videos ou textos de noticias mais longos,Noticias de diferentes pontos de vista,"Le, assiste ate o fim","Eu reajo a noticia jornalistica (ex. curtir, odiar, favoritar, etc)", , ,Eu compartilho a noticia jornalistica com conhecidos, , ,Eu converso com amigos ou colegas sobre noticias jornalisticas, ,"Sim, mais ou menos",Sim,Frequentemente,Sim,"Nao avisei, porem nao compartilhei mais a mesma informacao",Muita responsabilidade,Muita responsabilidade,Muita responsabilidade,Muita responsabilidade,Muita responsabilidade,"Sim, muito",Pouco impactado,Pouco impactado,Muito impactado,Pouco impactado,Nao e impactado,Muito impactado,Muito impactado,Muito impactado,Muito impactado,Muito impactado,Muito impactado,Muito impactado,Muito impactado,Muito impactado,"Governo, politicos ou de partidos politicos do meu pais","Sim, muitas vezes",Sim,Nao compartilha, , , , , ,Universidades / cientistas, , , ,Imprensa, ,ONGs, ,Sim,Sim,Sim,Sim,Sim,Sim,"Sim, para pior",Discordo,Concordo,Discordo,Discordo,Governo Estadual/Municipal,Aumentou muito,Confio muito,Urna eletrônica,Nada preocupado,Nada preocupado,Nada preocupado,Nada preocupado,Nada preocupado,Confianca na independencia e confiabilidade da justica eleitoral,Praticidade/simplicidade para votar,4a Serie Fundamental,Parda,Sem religiao definida/Tenho minha espiritualidade,"Entre de R$ 600,01 ate R$ 1.200,00 - De  e meio ate 1 SM",D,16 a 29 anos,Fundamental,Ate 1 SM,D/E,Sem religiao
28859673,SP,DRACENA,Sudeste,Interior,Homens,21,16 a 24 anos,Pessimo,Desaprovo,Pouca,Esquerda/ Centro-Esquerda,Muito interessado,Algumas vezes tenho interesse,Uma vez por semana, , , , , ,Televisao, , , , , , ,Facilidade de acesso,TikTok,Instagram,Youtube,WhatsApp,Twiter, , , , , , ,Canal no YouTube, , ,Celular, , , , , , ,Celular,Confio pouco,Nao confio nada,Nao confio nada,Confio pouco,Confio pouco,Nao confio nada,Confio pouco,Videos ou textos de noticias mais curtos,Noticias de fontes que compartilham seu ponto de vista/ emitem suas opiniões,Ignora/Nem le, , , , , , ,Eu converso com amigos ou colegas sobre noticias jornalisticas, ,"Sim, mais ou menos",Sim,Raramente,Nao, ,Pouca responsabilidade,Nenhuma responsabilidade,Pouca responsabilidade,Pouca responsabilidade,Nenhuma responsabilidade,Nao,Muito impactado,Pouco impactado,Pouco impactado,Muito impactado,Pouco impactado,Pouco impactado,Pouco impactado,Muito impactado,Nao e impactado,Nao e impactado,Nao e impactado,Nao e impactado,Nao e impactado,Pouco impactado,"Governo, politicos ou de partidos politicos do meu pais",Nao/Nenhuma,Nao,Nao compartilha, ,Poder Judiciario, ,"Forcas Armadas (Exercito, Marinha, Aeronautica)", , , , , , ,Ordem dos advogados – OAB, , ,Nao,Nao,Nao,Nao,Sim,Sim,"Sim, para melhor",Discordo,Discordo,Discordo,Discordo,Universidades / cientistas,Nao mudou,Confio muito,Urna eletrônica,Nada preocupado,Nada preocupado,Nada preocupado,Nada preocupado,Nada preocupado,Agilidade na contagem de votos,Garantia de que nao ha interferencia externa (de outros paises),Medio completo,Parda,Protestante/Evangelica,"Entre de R$ 600,01 ate R$ 1.200,00 - De  e meio ate 1 SM",D,16 a 29 anos,Medio,Ate 1 SM,D/E,Evangelicos
28859763,SC,SaO JOSe DO CERRITO,Sul,Interior,Homens,17,16 a 24 anos,Regular,"Nao aprovo, nem desaprovo",Pouca,Nunca tive posicao politica,Algumas vezes tenho interesse,Algumas vezes tenho interesse,Uma vez por semana, , , , , ,Televisao, , , ,Pelas redes sociais, , ,Facilidade de acesso,Facebook,WhatsApp,Instagram, , , , , , , ,Site noticioso/ agencia de noticia, , , ,Celular, , , , , , ,Celular,Confio pouco,Confio pouco,Confio pouco,Confio pouco,Confio pouco,Confio pouco,Confio pouco,Videos ou textos de noticias mais curtos,Noticias de diferentes pontos de vista,Comenta, , , , , , ,Eu converso com amigos ou colegas sobre noticias jornalisticas, ,"Sim, mais ou menos",Nao,Raramente,Nao, ,Muita responsabilidade,Muita responsabilidade,Pouca responsabilidade,Pouca responsabilidade,Nao sei,"Sim, muito",Muito impactado,Mais ou menos impactado,Mais ou menos impactado,Pouco impactado,Pouco impactado,Mais ou menos impactado,Pouco impactado,Mais ou menos impactado,Nao sei,Nao sei,Nao sei,Nao sei,Nao sei,Nao sei,Pessoas em geral,Nao/Nenhuma,Sim,Nao sabe,Governo, , , , , , , , , , , , ,Sim,Nao,Nao,Nao,Nao,Nao,"Sim, para pior",Concordo,Concordo,Discordo,Discordo,Imprensa,Aumentou muito,Confio pouco,Voto impresso (impressao do voto da urna eletrônica),Muito preocupado,Muito preocupado,Muito preocupado,Muito preocupado,Pouco preocupado,Garantia de que nao ha interferencia interna (dentro do Brasil),Nenhum desses,Medio completo,Parda,Catolica,"Entre de R$ 600,01 ate R$ 1.200,00 - De  e meio ate 1 SM",D,16 a 29 anos,Medio,Ate 1 SM,D/E,Catolicos
28856813,PA,BELeM,Norte,Capital,Homens,18,16 a 24 anos,Pessimo,Desaprovo,Nenhuma,Esquerda/ Centro-Esquerda,Muito interessado,Extremamente interessado,Mais de uma vez por dia, , , , , , ,Sites alternativos de noticias, , , , , ,Conteudo de facil leitura,WhatsApp,Instagram,TikTok, , , , , , , , , , ,Nenhum desses,Celular,SmartTV, , , , , ,Celular,Confio muito,Nao confio nada,Confio pouco,Confio muito,Confio pouco,Confio pouco,Confio pouco,Depende do conteudo dos videos ou textos de noticias,Noticias de fontes que compartilham seu ponto de vista/ emitem suas opiniões,"Le, assiste ate o fim","Eu reajo a noticia jornalistica (ex. curtir, odiar, favoritar, etc)", , ,Eu compartilho a noticia jornalistica com conhecidos, , , , ,Nao confia,Nao,as vezes,Sim,"Nao avisei, porem nao compartilhei mais a mesma informacao",Alguma responsabilidade,Muita responsabilidade,Alguma responsabilidade,Muita responsabilidade,Alguma responsabilidade,"Sim, muito",Mais ou menos impactado,Muito impactado,Pouco impactado,Pouco impactado,Pouco impactado,Muito impactado,Muito impactado,Muito impactado,Muito impactado,Pouco impactado,Muito impactado,Muito impactado,Muito impactado,Pouco impactado,Pessoas em geral,"Sim, poucas vezes",Nunca ouvi falar em agencias de checagens,"Sim, poucas vezes", ,Poder Judiciario, , , ,Universidades / cientistas, , , , , ,ONGs, ,Sim,Nao,Nao,Sim,Sim,Nao,"Sim, para melhor",Discordo,Concordo,Discordo,Discordo,OMS / Anvisa,Aumentou muito,Confio muito,Urna eletrônica,Pouco preocupado,Muito preocupado,Muito preocupado,Muito preocupado,Muito preocupado,Garantia de que nao ha interferencia interna (dentro do Brasil),Confianca na independencia e confiabilidade da justica eleitoral,Medio completo,Parda,Protestante/Evangelica,"Entre de R$ 1.200,01 ate R$ 1.800,00 - De 1 ate 1 e meio  SMs",C2,16 a 29 anos,Medio,De 1 a 3 SMs,C,Evangelicos
28858250,PA,ANANINDEUA,Norte,RM,Homens,19,16 a 24 anos,Pessimo,Desaprovo totalmente,Nenhuma,Esquerda/ Centro-Esquerda,Muito interessado,Muito interessado,Uma vez por dia, , , ,Revistas digitais, ,Televisao, , , , , , ,Conteudo de facil leitura,Instagram,Twiter,Youtube,WhatsApp, , , , , ,TV/Canal por assinatura/ Streaming, , , , ,Celular,LapTop/notebook, , , , , ,Celular,Confio pouco,Confio pouco,Confio muito,Confio muito,Confio pouco,Confio pouco,Confio pouco,Depende do conteudo dos videos ou textos de noticias,Noticias de diferentes pontos de vista,"Le, assiste ate o fim", , , ,Eu compartilho a noticia jornalistica com conhecidos, , , , ,"Sim, pouco",Nao,Frequentemente,Nao, ,Alguma responsabilidade,Muita responsabilidade,Muita responsabilidade,Muita responsabilidade,Muita responsabilidade,"Sim, muito",Muito impactado,Muito impactado,Muito impactado,Muito impactado,Pouco impactado,Pouco impactado,Pouco impactado,Muito impactado,Muito impactado,Muito impactado,Muito impactado,Pouco impactado,Muito impactado,Muito impactado,Amigos e familiares,"Sim, sempre",Sim,"Sim, poucas vezes", , , , , ,Universidades / cientistas, , , ,Imprensa, ,ONGs, ,Sim,Sim,Nao,Nao,Sim,Sim,"Sim, para melhor",Discordo,Discordo,Discordo,Discordo,OMS / Anvisa,Aumentou muito,Confio muito,Urna eletrônica,Muito preocupado,Pouco preocupado,Pouco preocupado,Pouco preocupado,Pouco preocupado,Praticidade/simplicidade para votar,Garantia de que nao ha interferencia externa (de outros paises),Medio completo,Preta,Protestante/Evangelica,"Entre de R$ 1.200,01 ate R$ 1.800,00 - De 1 ate 1 e meio  SMs",C2,16 a 29 anos,Medio,De 1 a 3 SMs,C,Evangelicos
28858708,AL,ARAPIRACA,Nordeste,Interior,Homens,19,16 a 24 anos,Regular,"Nao aprovo, nem desaprovo",Pouca,Direita/ Centro-Direita,Algumas vezes tenho interesse,Muito interessado,Algumas vezes por semana, , , , , , , ,WhatsApp ou telefone, ,Pelas redes sociais, , ,Facilidade de acesso,Facebook,Instagram, , , , , , , , , , , ,Nenhum desses,Celular,PC/desktop, , , , , ,Celular,Confio pouco,Confio pouco,Confio pouco,Confio pouco,Confio pouco,Confio pouco,Confio pouco,Videos ou textos de noticias mais curtos,Noticias de fontes que compartilham seu ponto de vista/ emitem suas opiniões,"Le, assiste ate o fim","Eu reajo a noticia jornalistica (ex. curtir, odiar, favoritar, etc)", , , , , , , ,Nao confia,Nao,Frequentemente,Sim,"Nao avisei, porem nao compartilhei mais a mesma informacao",Alguma responsabilidade,Alguma responsabilidade,Alguma responsabilidade,Alguma responsabilidade,Alguma responsabilidade,"Sim, mais ou menos",Pouco impactado,Pouco impactado,Pouco impactado,Pouco impactado,Pouco impactado,Muito impactado,Muito impactado,Muito impactado,Mais ou menos impactado,Nao e impactado,Mais ou menos impactado,Mais ou menos impactado,Nao e impactado,Mais ou menos impactado,Jornalistas ou empresas jornalisticas,"Sim, poucas vezes",Sim,"Sim, poucas vezes", , , , , ,Universidades / cientistas, , , ,Imprensa,Ordem dos advogados – OAB, , ,Sim,Sim,Sim,Sim,Sim,Sim,"Sim, para pior",Discordo,Concordo,Discordo,Discordo,OMS / Anvisa,Aumentou um pouco,Confio muito,Urna eletrônica,Nada preocupado,Pouco preocupado,Pouco preocupado,Pouco preocupado,Pouco preocupado,Nenhum desses, ,Fundamental completo,Branca,Catolica,"Entre de R$ 1.200,01 ate R$ 1.800,00 - De 1 ate 1 e meio  SMs",C2,16 a 29 anos,Fundamental,De 1 a 3 SMs,C,Catolicos
28859020,MA,CAMPESTRE DO MARANHaO,Nordeste,Interior,Homens,19,16 a 24 anos,Pessimo,Desaprovo totalmente,Nenhuma,Esquerda/ Centro-Esquerda,Muito interessado,Muito interessado,Uma vez por dia, , , , , ,Televisao, , , ,Pelas redes sociais, , ,Facilidade de acesso,WhatsApp,Facebook,Instagram, , , , , , , , ,Canal no YouTube, , ,Celular,SmartTV, , , , , ,Celular,Confio muito,Confio muito,Confio muito,Confio muito,Confio pouco,Confio pouco,Confio pouco,Depende do conteudo dos videos ou textos de noticias,Noticias de diferentes pontos de vista,"Le, assiste ate o fim","Eu reajo a noticia jornalistica (ex. curtir, odiar, favoritar, etc)", , ,Eu compartilho a noticia jornalistica com conhecidos, , ,Eu converso com amigos ou colegas sobre noticias jornalisticas, ,Nao confia,Nao,Frequentemente,Nao, ,Muita responsabilidade,Muita responsabilidade,Muita responsabilidade,Muita responsabilidade,Muita responsabilidade,"Sim, muito",Mais ou menos impactado,Mais ou menos impactado,Mais ou menos impactado,Mais ou menos impactado,Mais ou menos impactado,Mais ou menos impactado,Mais ou menos impactado,Muito impactado,Mais ou menos impactado,Muito impactado,Mais ou menos impactado,Nao sei,Nao sei,Muito impactado,Jornalistas ou empresas jornalisticas,"Sim, sempre",Sim,Nao compartilha, , , , ,Policia, ,Comercio, ,Igreja, , , , ,Sim,Nao,Sim,Nao,Sim,Sim,Nao alterou em nada,Discordo,Concordo,Discordo,Discordo,Medicos e profissionais da saude,Aumentou muito,Confio muito,Tanto faz,Muito preocupado,Muito preocupado,Muito preocupado,Muito preocupado,Muito preocupado,Garantia de que nao ha interferencia interna (dentro do Brasil),Certificacao de que meu voto foi computado,Medio completo,Parda,Sem religiao definida/Tenho minha espiritualidade,"Entre de R$ 1.200,01 ate R$ 1.800,00 - De 1 ate 1 e meio  SMs",C2,16 a 29 anos,Medio,De 1 a 3 SMs,C,Sem religiao
28859094,PB,PATOS,Nordeste,Interior,Homens,22,16 a 24 anos,Regular,"Nao aprovo, nem desaprovo",Pouca,Ja tive posicao politica e hoje nao tenho mais,Nao muito interessado,Algumas vezes tenho interesse,Uma vez por semana, ,Jornal digital, , ,Radio, , , , , , , ,Facilidade de acesso,WhatsApp,Facebook,Youtube,Twiter, , , , , ,TV/Canal por assinatura/ Streaming, , ,Canal de audio/Podcast, ,PC/desktop,Celular, , , , , ,Celular,Confio muito,Nao utiliza,Confio muito,Confio pouco,Confio pouco,Nao utiliza,Confio pouco,Videos ou textos de noticias mais curtos,Noticias de diferentes pontos de vista,"Le, assiste ate o fim", , , ,Eu compartilho a noticia jornalistica com conhecidos, , ,Eu converso com amigos ou colegas sobre noticias jornalisticas, ,Nao confia,Nao,Frequentemente,Nao, ,Muita responsabilidade,Muita responsabilidade,Muita responsabilidade,Muita responsabilidade,Muita responsabilidade,"Sim, muito",Pouco impactado,Nao sei,Pouco impactado,Muito impactado,Nao e impactado,Muito impactado,Muito impactado,Muito impactado,Muito impactado,Muito impactado,Muito impactado,Muito impactado,Muito impactado,Muito impactado,Pessoas em geral,"Sim, sempre",Sim,Nao compartilha, ,Poder Judiciario, , ,Policia, , , ,Igreja, , , , ,Sim,Sim,Sim,Nao,Sim,Sim,Nao alterou em nada,Discordo,Discordo,Discordo,Discordo,OMS / Anvisa,Aumentou um pouco,Confio pouco,Urna eletrônica,Nada preocupado,Pouco preocupado,Pouco preocupado,Nada preocupado,Nada preocupado,Confianca na independencia e confiabilidade da justica eleitoral,Nenhum desses,Medio completo,Branca,Nenhuma,"Entre de R$ 1.200,01 ate R$ 1.800,00 - De 1 ate 1 e meio  SMs",C2,16 a 29 anos,Medio,De 1 a 3 SMs,C,Sem religiao
28859112,CE,CRATO,Nordeste,Interior,Homens,22,16 a 24 anos,Bom,Aprovo,Alguma,Direita/ Centro-Direita,Muito interessado,Algumas vezes tenho interesse,Algumas vezes por semana, , , , , ,Televisao,Sites alternativos de noticias, , , , , ,Facilidade de acesso,Twiter,Instagram, , , , , , , , , , , ,Nenhum desses,LapTop/notebook,Celular, , , , , ,Celular,Confio muito,Confio pouco,Confio muito,Confio muito,Confio muito,Confio pouco,Confio pouco,Videos ou textos de noticias mais longos,Noticias de diferentes pontos de vista,"Le, assiste ate o fim","Eu reajo a noticia jornalistica (ex. curtir, odiar, favoritar, etc)",Eu comento a noticia jornalistica nas redes sociais ou site,Eu escrevo sobre a noticia jornalistica ou sobre o assunto, , , , , ,Nao confia,Nao,Frequentemente,Nao, ,Alguma responsabilidade,Muita responsabilidade,Muita responsabilidade,Alguma responsabilidade,Alguma responsabilidade,"Sim, muito",Nao e impactado,Nao e impactado,Nao e impactado,Nao e impactado,Nao e impactado,Pouco impactado,Pouco impactado,Pouco impactado,Muito impactado,Muito impactado,Nao sei,Nao sei,Nao sei,Muito impactado,Amigos e familiares,Nao/Nenhuma,Sim,Nao compartilha, , , , , ,Universidades / cientistas, ,Industria e/ou agronegocio, ,Imprensa, , , ,Sim,Nao,Nao,Nao,Nao,Sim,"Sim, para melhor",Concordo,Concordo,Discordo,Discordo,OMS / Anvisa,Aumentou muito,Confio muito,Urna eletrônica,Muito preocupado,Muito preocupado,Muito preocupado,Muito preocupado,Muito preocupado,Confianca na independencia e confiabilidade da justica eleitoral,Agilidade na contagem de votos,Fundamental completo,Branca,Protestante/Evangelica,"Entre de R$ 1.200,01 ate R$ 1.800,00 - De 1 ate 1 e meio  SMs",C2,16 a 29 anos,Fundamental,De 1 a 3 SMs,C,Evangelicos
28843453,PE,SaO CAITANO,Nordeste,Interior,Homens,24,16 a 24 anos,Regular,Desaprovo,Pouca,Nunca tive posicao politica,Nao tenho interesse,Algumas vezes tenho interesse,Algumas vezes por semana, , , , , ,Televisao, , , , , , ,Facilidade de acesso,Instagram,WhatsApp, , , , , , , ,TV/Canal por assinatura/ Streaming, , , , ,PC/desktop,Celular, , , , , ,Celular,Confio pouco,Confio pouco,Confio pouco,Confio pouco,Confio pouco,Confio pouco,Confio pouco,Videos ou textos de noticias mais curtos,Noticias de diferentes pontos de vista,Comenta,"Eu reajo a noticia jornalistica (ex. curtir, odiar, favoritar, etc)",Eu comento a noticia jornalistica nas redes sociais ou site, , , , , , ,Nao confia,Sim,Frequentemente,Nao, ,Nenhuma responsabilidade,Pouca responsabilidade,Pouca responsabilidade,Pouca responsabilidade,Pouca responsabilidade,"Sim, muito",Nao e impactado,Muito impactado,Muito impactado,Pouco impactado,Nao e impactado,Muito impactado,Muito impactado,Muito impactado,Muito impactado,Mais ou menos impactado,Muito impactado,Muito impactado,Pouco impactado,Muito impactado,Pessoas em geral,Nao/Nenhuma,Nao,Nao compartilha, , , , , ,Universidades / cientistas, , , , , , , ,Nao,Nao,Nao,Nao,Nao,Nao,Nao alterou em nada,Discordo,Concordo,Discordo,Concordo,Universidades / cientistas,Aumentou muito,Nao confio,Voto impresso (impressao do voto da urna eletrônica),Muito preocupado,Muito preocupado,Muito preocupado,Muito preocupado,Muito preocupado,Garantia de que nao ha interferencia externa (de outros paises),Confianca no sistema operacional de eleicao (urna ou papel),Medio completo,Branca,Catolica,"Entre de R$ 1.200,01 ate R$ 1.800,00 - De 1 ate 1 e meio  SMs",C2,16 a 29 anos,Medio,De 1 a 3 SMs,C,Catolicos
28830446,MG,TEoFILO OTONI,Sudeste,Interior,Homens,21,16 a 24 anos,Pessimo,Desaprovo totalmente,Nenhuma,Esquerda/ Centro-Esquerda,Algumas vezes tenho interesse,Muito interessado,Algumas vezes por semana, , , , , , , ,WhatsApp ou telefone, ,Pelas redes sociais, , ,Facilidade de acesso,Facebook,Youtube,WhatsApp,Instagram, , , , , , , , , ,Nenhum desses,Celular,PC/desktop, , , , , ,Celular,Confio pouco,Confio pouco,Confio pouco,Confio pouco,Confio pouco,Confio pouco,Confio pouco,Depende do conteudo dos videos ou textos de noticias,Noticias de diferentes pontos de vista,"Le, assiste ate o fim", , , , , , ,Eu converso com amigos ou colegas sobre noticias jornalisticas, ,Nao confia,Nao,Frequentemente,Sim,"Nao avisei, porem nao compartilhei mais a mesma informacao",Muita responsabilidade,Muita responsabilidade,Muita responsabilidade,Muita responsabilidade,Muita responsabilidade,"Sim, muito",Pouco impactado,Pouco impactado,Pouco impactado,Pouco impactado,Pouco impactado,Muito impactado,Muito impactado,Muito impactado,Muito impactado,Muito impactado,Muito impactado,Muito impactado,Muito impactado,Muito impactado,"Governo, politicos ou de partidos politicos do meu pais","Sim, muitas vezes",Sim,"Sim, poucas vezes", , , , , ,Universidades / cientistas, , , ,Imprensa,Ordem dos advogados – OAB, , ,Sim,Sim,Sim,Sim,Sim,Sim,"Sim, para pior",Discordo,Concordo,Discordo,Discordo,OMS / Anvisa,Aumentou um pouco,Confio muito,Urna eletrônica,Nada preocupado,Pouco preocupado,Pouco preocupado,Pouco preocupado,Pouco preocupado,Nenhum desses, ,Medio completo,Branca,Umbanda/Candomble/Cultos africanos,"Entre de R$ 1.200,01 ate R$ 1.800,00 - De 1 ate 1 e meio  SMs",C2,16 a 29 anos,Medio,De 1 a 3 SMs,C,Outras religiões
